restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Kickin' Chicken,"SPICY CAJUN blackened chicken strips, jalapenos, bacon, cheddar cheese, sautéed peppers & onions with BBQ sauce. Hot, SPICY, & full of flavor!",$17.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Blackened Chicken,"SPICY CAJUN blackened chicken, lettuce, diced tomato, cheddar cheese & ranch dressing.",$16.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Chicken Caesar,"Juicy strips of grilled chicken, romaine lettuce, parmesan cheese, croutons & Caesar dressing.",$17.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Chicken Chipotle,"Juicy grilled chicken strips, roasted red peppers, cheddar cheese, lettuce, diced tomato, and house-made chipotle mayonnaise.",$18.25
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Veggie,"Mixed greens, cucumbers, shredded carrots, peppers, red onions, diced tomatoes, roasted mushrooms, black beans, and roasted red peppers with balsamic vinaigrette.",$15.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,WRAPS,Buffalo Chicken,"Crispy (or grilled) chicken with lettuce, onions, bacon, bleu cheese dressing & HOT Sauce.",$17.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,The Classic,"Just our basic amazing burger. (Add cheese,  beer cheese, or avocado -$1.50 each. Add sautéed mushrooms, peppers or onions -$1.00 each. Add bacon-$2.25)",$16.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,The Western,"Grilled to perfection and topped with bacon, cheddar cheese, Sweet Baby Ray’s BBQ sauce and a crispy deep-fried beer-battered onion ring.",$18.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,"Black, Bleu and Gold Burger","Grilled with our popular CAJUN BLACKENING SPICES & topped with crumbled bleu cheese, onion marmalade and sweet and tangy Gold Rush sauce.",$18.25
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Veggie Burger,"Hearty three grain burger (brown rice, quinoa and bulgar) with roasted corn, black beans, and roasted peppers, topped with avocado, lettuce, tomato and red onion.",$14.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Bacon & Gouda,"Our juicy burger topped with crispy bacon, smoked Gouda, & chipotle mayo.",$18.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Patty Melt,Spiced up with Montreal seasoning and served on grilled rye bread with Swiss cheese and caramelized onions.,$18.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Turkey Burger,"Savory burger of ground white turkey grilled and served on a brioche roll with chipotle mayo, avocado, lettuce, tomato, and red onion.",$16.75
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Slamburger!,"An old favorite returns! Our 8oz burger, cooked to perfection and topped with a sweet and 
SPICY jalapeno bacon jam, and gouda cheese.",$18.25
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,CHAR-GRILLED BURGERS,Buffalo Burger,"Topped with crumbled bleu cheese, HOT sauce, and bacon.",$18.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Braveheart NY Strip,"- Choice 12 oz. NY strip steak, grilled to your liking and served with Chef's choice potato and fresh vegetable du jour. (SPICY CAJUN seasoning – add 1.50. Crumbly bleu cheese – add 1.50.)",$39.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,The Rice is Right,"A bountiful bowl of savory jasmine rice tossed with roasted red peppers, mushrooms, spinach, and carrots.  (Add Avocaco- $1.50, 8 oz. Chicken-$8, Salmon-$12, Shrimp-$12)",$13.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Hot Chix!,"Two juicy 8 oz. chicken breasts, marinated, grilled, and served with your choice of dipping sauce (BBQ, Honey Dijon, Sweet Thai Chili, or any salad dressing). Comes with Chef's choice potato and our fresh vegetable du jour. Like an extra kick? Get 'em BLACKENED!",$26.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Not Your Kid's Mac & Cheese,"Elbow macaroni tossed in a rich, creamy three-cheese sauce seasoned with garlic, shallots, and white wine; finished en casserole with a crunchy panko and parmesan topping. (Add Bacon-$3 Chopped Tiger Shrimp-$6, Fried Chicken-$7)",$17.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Grilled Salmon,"Tender salmon, grilled to perfection and served with roasted red pepper cream sauce, sautéed spinach, and savory jasmine rice.",$30.25
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Buffalo Mac 'n Cheese,"Our awesome “Not Your Kid’s” jazzed up with HOT buffalo sauce, breaded deep-fried chicken, and bleu cheese crumbles. So good!",$23.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Sirloin Steak,"Choice 8 oz. sirloin steak grilled to your liking and served with Chef's fresh vegetable du jour and your choice of side.* ( SPICY CAJUN seasoning, add 1.50/Crumbled bleu cheese, add 1.50)
*Choice of Sides*
Baked Potato (available after 4:00 PM), Beer-Battered Fries, Jasmine Rice, Cole Slaw, Mac Salad
Sweet Potato Fries, add $1.95
Beer-Battered Onion Rings, add $2.95",$32.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Cajun Chicken & Shrimp,SPICY CAJUN chicken & shrimp tossed in a light garlic Alfredo sauce over fettuccine.,$26.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,Beer-Battered Fish and Chips,"Lightly battered haddock filet, deep-fried and served with beer-battered fries* and a side of tartar or cocktail sauce on the side. *Sub sweet potato fries, add $1.95. Sub onion rings, add $2.50.",$24.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ENTREES,The Woodsman,"A generous 8oz marinated pork tenderloin, grilled, sliced and draped in our savory apple demi-glace, served with Chef’s choice potato and our fresh vegetable du jour.",$23.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,SOMETHING FOR THE KIDS,Grilled Cheese,,$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,SOMETHING FOR THE KIDS,Beef Sliders  (2/2 oz.),,$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,SOMETHING FOR THE KIDS,Hot Dog,,$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,SOMETHING FOR THE KIDS,Chicken Strips,,$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,SOMETHING FOR THE KIDS,Kraft Mac 'n Cheese,,$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Beer-Battered Fries,,$5.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Sweet Potato Fries,,$7.50
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Potato Chips,,$3
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Jasmine Rice,,$3.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Cole Slaw,,$3.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Macaroni Salad,,$3.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Vegetable du Jour,,$3.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,ON THE SIDE,Beer-Battered Onion Rings,With SPICY CAJUN remoulade.,$7.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,DESSERTS,Carrot Cake,"Carrot Cake
Ultra-moist cake with shredded carrots, pecan pieces & crushed pineapple. Topped with delicious cream cheese frosting and chopped walnuts.",$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,DESSERTS,Key Lime Pie,"Graham cracker crust, fluffy key lime center topped with whipped cream, toasted coconut and freshly zested lime.",$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,DESSERTS,New York Cheesecake,"Rich, delicious NY style cheesecake with graham cracker crust, drizzled with raspberry sauce.",$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,DESSERTS,Reese's Peanut Butter Cake,"Dark chocolate cake with chocolate butter cream frosting and peanut butter cream cheese filling, topped with melted chunks of dark chocolate and peanut butter chips drizzled with chocolate",$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,DESSERTS,Orange Phyllo Cake,"Shredded phyllo pastry dough mixed with 
Greek yogurt, and sweet orange pulp make this cake 
as unique as it is delicious. Bright and sweet, it’s the perfect finish to your meal",$8.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,NIGHTLY SPECIALS,Monday - Mussels Night,"MONDAY 
Mussels Night
A pound of mussels prepared to your liking. Choose from a decadent roasted leek and cream sauce, white wine and garlic, or steamed with drawn butter.",$9.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,NIGHTLY SPECIALS,Wednesday - Hot Turkey Dinner,"Fresh sliced, slow-roasted turkey, herb gravy, house-made stuffing, mashed potatoes,        cranberry sauce, fresh vegetable du jour.
Wine Wednesday 
All house wines-$6",$18.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,NIGHTLY SPECIALS,Thursday - Taco Night,"Three ground chorizo, birria, OR pulled chicken tacos (no mix ‘n match, please) with a soft flour wrap, fresh pico, cilantro lime rice, queso cheese, and a fresh lime wedge, topped with cilantro.",$14.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,NIGHTLY SPECIALS,Friday and Saturday - Prime Rib Dinner,"Served Friday and Saturday after 4 PM, while it lasts) Marinated and artfully seasoned, 14-ounce slow roasted CHOICE PRIME RIB served with Chef’s choice potato and our fresh vegetable du jour.  Start with your choice of soup or salad.",$42.95
Carson's Woodside Tavern,https://www.carsonswoodside.com/,Full Menu,NIGHTLY SPECIALS,Sunday - St. Louis Style Ribs,"A half rack of scrumptious ribs coated in our Texas dry rub and glazed with Sweet Baby Ray’s BBQ sauce, with cole slaw and extra BBQ on the side. Served with beer battered fries.",$15.95
