restaurant_name,restaurant_url,menu_name,menu_type,section,name,description,price
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Draft Beer,Rotational Draft,ask your server,MP
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,MILLER LITE,16oz – 4.2%,$5
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,DRUTHERS ALL IN IPA,16oz – 6.5%,$9
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,EQUILIBRIUM MC2 DIPA,16oz – 8.2%,$11
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,GUINNESS,14.9oz – 4.2%,$9
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,NINE PIN SIGNATURE CIDER,12oz – 6.7%,$9
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,HIGH NOON HARD SELTZER,12oz – 4.5%,$8
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Can Beer,SURFSIDE ICED TEA & LEMONADE + VODKA,12oz – 4.5%,$8
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Nonalcoholic,*MOCKTAIL,any starred cocktail can be made as a mocktail,$8
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Nonalcoholic,ATHLETIC N/A,lager & ipa – 12oz,$7
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Nonalcoholic,WOLFFER SPARKLING WHITE WINE N/A,200ml,$13
Rhea,https://www.rhea-saratoga.com/,Drink Menu,Drinks,Nonalcoholic,PER SE N/A CANNED COCKTAILS,"hibiscus margarita, old fashioned, negroni",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Beer,Sapporo,,$5
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Beer,Modelo,,$5
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Beer,Allagash White,,$5
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Beer,Northway Spa City Earl,,$5
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Wine,Hot/Cold Sake Carafe,,$8
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Wine,Bellafina Prosecco,,$8
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Wine,Freixenet Pinot Grigio,,$8
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Wine,Terra D’Oro Red Zin,,$8
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Wine,Catena Malbec,,$8
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Cocktails,FIG SPRITZ,"fruitful mission fig liqueur, poema cava brut rose, bittermen’s hopped grapefruit bitters, club soda, rosemary",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Cocktails,BLUEBERRY BLUES*,"alb vodka, blueberry-apricot lemonade",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Cocktails,Yuzu G&T*,"roku gin, kaffir lime leaf, juniper, citrus confetti, yuzu tonic water",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Cocktails,IT’S GETTING HOT IN HERE...*,"…but please, keep your clothes on… tanteo chipotle tequila, italicus liqueur, blood orange, agave, lime, spicy salt rim",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Cocktails,Dunes of the Cape,"rhea’s rum blend, soho lychee liqueur, pineapple, coconut, raspberry",$10
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Food,BAO BUNS:,meatloaf buffalo chicken pulled pork french dip fried mozzarell,*
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Food,RAMEN:,pork belly birria bbq shrimp veggie,*
Rhea,https://www.rhea-saratoga.com/,Happy Hour Menu,Happy Hour,Sake,Sake Bombs,"sapporo lager, cold sake",$5
