restaurant_name,restaurant_url,menu_name,menu_type,section,name,description,price
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Table Fare,FISH FRY,"8oz Beer Battered Cod, Old Bay Fries, Coleslaw, House Made Tartar Sauce",$24
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,PASTA YOUR WAY,"Fettuccini or Penne Pasta with Choice of: Alfredo, Lemon Wine, Marinara, or Tomato Cream Sauce. Add-ons: Grilled Chicken, Salmon or Steak +$9",$21
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,SPICY HONEY SALMON,"Roasted 8oz Canadian Filet Pineapple Coconut Rice, Vegetable, Spicy Honey Chipotle Glaze",$32
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,MAC & CHEESE,"Elbow Macaroni, Aged Cheddar Cream Sauce, Crispy Fried Onions. Add-ons: Buffalo Chicken +$9",$22
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,STEAK FRITES,"Pan Seared 12oz NY Strip Steak, House Cut Steak Fries with Truffle Oil and Parmesan",$34
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,PAN SEARED FILET MEDALLIONS,"Seared Beef Tenderloin, Mashed potato, Vegetable, Brandy Peppercorn Sauce",$37
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,LEMON GARLIC COD,"Broiled Atlantic Cod, Wild Rice pilaf, Vegetable, Lemon Garlic Butter",$29
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Entree,BRAISED CHICKEN FLORENTINE,"Braised Chicken Thigh, Mashed Potato Croquettes, Sauteed Spinach, Boursin Cream, Blistered Garlic Cherry Tomatoes",$27
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Desserts,FIVE BERRY TART,"Layered Vanilla Pastry, Vanilla Cream and Sponge Cake, topped with Blueberries, Raspberries, Red Currants, Strawberries, Powdered Sugar",$8
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Desserts,CHOCOLATE FLOURLESS TORTE,"Chocolate Ganache Coated Dense Dark Chocolate Cake, Berry Sauce",$7
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Desserts,ITALIAN RUM CAKE,Sliced Almond Cream,$8
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Desserts,TURTLE CHEESECAKE,"Crushed Candied Pecans, Chocolate Chips, Chocolate & Caramel Syrup",$9
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,Desserts,ICE CREAM,,$6
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,KIDS MENU,CHICKEN TENDERS,Served with French Fries,$12
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,KIDS MENU,MAC N CHEESE,Served with Veggie Sticks,$10
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,KIDS MENU,BAKED SALMON,Served with Salad,$14
Diamond Club Restaurant,https://www.diamondclubrestaurantsaratoga.com/,Main Menu,Main Menu,KIDS MENU,CHEESEBURGER,Served with French Fries,$12
